1060648996	1060648996	1	0	1632107162	1638625798	1641100723
1074136251	1074136251	1	1830035021	1608120942	1613475763	1613475763
960286974	960286974	1	0	1628924535	0	1641011195
1093386003	1093386003	1	2392435527	1603543615	1629124564	1641087472
261558691	261558691	1	1262808571	1628390526	1628569907	1633142209
476901801	476901801	1	1990151623	1619161061	1640016800	1641099516
959584516	959584516	1	0	1638777083	1638802731	1639310235
912921363	912921363	1	1598983572	1612879463	1613217389	1613909938
749818987	749818987	1	1845970016	1617026552	1644412277	1644412918
431070340	431070340	1	0	1633232827	0	1634787753
985431849	985431849	1	0	1641208416	0	1643431240
822109462	822109462	1	0	1623076985	1627305329	1627305329
588405636	588405636	1	1830035021	1603603480	1603614054	1611247351
985635851	985635851	1	0	1630072562	1630074217	1630074217
279314021	279314021	1	1830035021	1607320001	1610008284	1610008284
1077821487	1077821487	1	571646771	1604197438	1625622723	1631370113
732099662	732099662	1	0	1623737146	1628078539	1628601724
1033523611	1033523611	1	0	1616827871	1624545060	1624545060
923438497	923438497	1	0	1612704195	1612704204	1612704447
884142271	884142271	1	0	1623645415	0	1626481905
1076282595	1076282595	1	1830035021	1607821003	1608199308	1621850890
784128393	784128393	1	2557690174	1611929051	1612451448	1612451448
1092706733	1092706733	1	1830035021	1607511849	1607769426	1607769426
879661290	879661290	1	1830035021	1607336678	1607922433	1607922433
1003626306	1003626306	1	0	1630334406	1630350374	1631194123
942443413	942443413	1	2432115441	1604670846	1604672905	1604673297
100494721	100494721	1	0	1627169386	0	1627616787
127464	127464	1	0	1641817210	0	0
860789110	860789110	1	0	1617861391	1617861403	1617862486
949698645	949698645	1	1830035021	1607349422	1607511573	1608355065
865757193	865757193	1	1248385466	1611140074	1621835638	1627622312
162279609	162279609	1	0	1606664346	0	1606664540
811217612	811217612	1	2117405789	1616978406	1626148473	1631445023
943122801	943122801	1	0	1629565606	1639197965	1641100626
165835656	165835656	1	0	1633785418	1635437750	1636986295
635780254	635780254	1	1830035021	1606664346	1628213177	1628467445
980171862	980171862	1	2298366922	1621154813	1621154882	1628158224
764293249	764293249	1	1679260242	1618273685	1618675553	1619014465
905802846	905802846	1	0	1628751763	1640916721	1641092959
1158677338	1158677338	1	0	1616300828	1616301713	1630759440
724119082	724119082	1	1606870747	1606755568	1621472762	1621472763
282698142	282698142	1	2432115441	1618247192	1618247253	1618576390
973823535	973823535	1	707794239	1617626175	1633972889	1641085339
1087189024	1087189024	1	1830035021	1607320028	0	1609018442
810015177	810015177	1	0	1631112020	1631112071	1632955691
461235958	461235958	1	0	1623494260	1625900258	1630750390
1065911088	1065911088	1	0	1627784952	0	1627785285
859575686	859575686	1	1830035021	1607320099	1611968267	1611968267
717491023	717491023	1	0	1628692803	1628950251	1629300676
735808089	735808089	1	1830035021	1607341862	1627976957	1629372661
924770813	924770813	1	0	1632048241	0	1640518350
871489194	871489194	1	3320514740	1607392248	1638870250	1641101289
119536037	119536037	1	0	1633500649	1633500849	1633501025
235065014	235065014	1	2769159041	1620648913	1621091324	1621568702
892889467	892889467	1	812703321	1607951368	0	1607951480
1009679550	1009679550	1	3473371079	1608355117	0	1624668860
232280460	232280460	1	1139766029	1609500820	1609898843	1609898843
612334982	612334982	1	0	1610385426	1614524022	1614524023
721210659	721210659	1	0	1627823752	0	1631962465
458684822	458684822	1	0	1610516158	1612628586	1612628587
1005120840	1005120840	1	0	1626680268	1626832846	1636246524
414315169	414315169	1	0	1627382969	1632201558	1640411577
1012415318	1012415318	1	0	1638085685	1644032803	1644038835
796036738	796036738	1	0	1629598111	1634961830	1634980379
452290899	452290899	1	0	1637369720	1637370371	1637370858
1160061904	1160061904	1	2432115441	1610715195	1613960657	1613960658
574854788	574854788	1	0	1635306652	0	1635306675
927053533	927053533	1	0	1611920249	1641049627	1641095220
384376159	384376159	1	1843618529	1610949140	1611592069	1627487142
875792922	875792922	1	0	1631714502	1634008830	1634269811
578991793	578991793	1	0	1637436671	1637478307	1637481887
1125026350	1125026350	1	1830035021	1610770764	1640954339	1641042268
799264418	799264418	1	0	1615691567	1615691879	1615692682
905297175	905297175	1	1248385466	1611145301	1611413761	1623984545
530337481	530337481	1	0	1623494260	0	1636777945
922056750	922056750	1	514956289	1611149675	1623637728	1623642213
878895539	878895539	1	0	1628174567	1639623415	1641084647
684897958	684897958	1	0	1617370465	1618065988	1618069193
419228603	419228603	1	1069539994	1611250711	1611324775	1611324775
675141001	675141001	1	0	1623494260	1641095441	1641100716
901914332	901914332	1	514956289	1611323877	1611391641	1611396518
811410156	811410156	1	1090101187	1629864452	1629907642	1638142186
628529231	628529231	1	0	1611324685	1612783928	1612974589
1048326206	1048326206	1	1575713421	1611325176	1621169001	1623499535
1157446713	1157446713	1	0	1618687393	1621093258	1621942441
979923150	979923150	1	0	1633100079	1633157917	1633157917
1074307116	1074307116	1	1069539994	1611372655	1637594817	1641099674
561994111	561994111	1	0	1629176656	1629773297	1629798690
959140382	959140382	1	1253452821	1611379400	1611384949	1611384949
1003798297	1003798297	1	0	1627830255	1633795405	1635078540
420230370	420230370	1	641654018	1623834485	1625197574	1625197581
983229874	983229874	1	0	1633324443	1636772719	1636772868
960314780	960314780	1	1253452821	1611384975	1618408806	1621609684
823089088	823089088	1	0	1629905214	1629906567	1637999865
1051127672	1051127672	1	0	1616164763	1616236049	1630678512
871870896	871870896	1	1696610396	1615906326	1641092644	1641094498
1037048972	1037048972	1	1398294492	1611406102	1611406706	1613653956
650716554	650716554	1	604514083	1611575144	1612743419	1612743420
910817397	910817397	1	0	1613709199	1614085557	1614085557
287488928	287488928	1	0	1630930035	0	1632583231
951673820	951673820	1	864799893	1611592625	1611632607	1611632607
562846562	562846562	1	0	1626421936	1626475493	1626476214
863918878	863918878	1	1273435147	1611663456	1629956719	1631240490
716704418	716704418	1	76543700	1611728538	1611728622	1611728778
878336606	878336606	1	0	1614409792	0	1614409992
272330985	272330985	1	1404020759	1628412492	1628506122	1628574022
922578443	922578443	1	0	1632668639	1638327834	1641101573
786456851	786456851	1	2867380366	1626257268	1629202176	1629202390
939822399	939822399	1	0	1611735157	1613810676	1613810770
1083605041	1083605041	1	0	1627533536	1627562191	1629720146
415457699	415457699	1	0	1623590465	1626921817	1633034640
1046461032	1046461032	1	869612625	1611753827	1611760697	1611760697
1031374114	1031374114	1	0	1628120053	1639786299	1641084557
763802471	763802471	1	0	1633341224	0	1633349137
1003668787	1003668787	1	0	1611895754	0	1611895754
934126786	934126786	1	2980798935	1611932583	1613747950	1613747950
1050171484	1050171484	1	0	1633318608	1640616125	1641101428
1045235295	1045235295	1	0	1633785389	0	1634263852
1090101897	1090101897	1	1229754610	1611932796	1616388157	1616388157
882460112	882460112	1	307390051	1622339653	1622340484	1622515091
1080845386	1080845386	1	1229754610	1611939823	1612452224	1612452224
460446108	460446108	1	2432115441	1611976990	1612613778	1622300089
941570375	941570375	1	0	1630414263	1630766397	1641091292
644577175	644577175	1	0	1624411377	0	1629183340
718711481	718711481	1	0	1628483074	1628564926	1637902354
909689851	909689851	1	1040255870	1611995382	1611995576	1611995621
594078463	594078463	1	0	1616508975	1626099846	1631106416
1135650620	1135650620	1	0	1626689039	1626689073	1640973864
891859091	891859091	1	0	1626568243	0	1626568243
123600187	123600187	1	0	1626355768	0	1640353930
203015658	203015658	1	0	1626233587	1626237139	1626237139
756811475	756811475	1	1040255870	1612075647	1612094683	1614618326
786166224	786166224	1	2432115441	1613904982	1643105857	1644415057
653516291	653516291	1	734491496	1612112463	1612112482	1612112482
965298617	965298617	1	0	1630080554	1630219920	1630220220
120330622	120330622	1	734491496	1612112961	1640425157	1640425157
906849499	906849499	1	0	1622287372	1636118781	1641098469
799725554	799725554	1	0	1615037816	1619276080	1619276777
739558731	739558731	1	0	1628229647	1638203298	1641100378
414358487	414358487	1	734491496	1612113714	1612113744	1612113803
637281291	637281291	1	1979144035	1617539113	1617540404	1617540408
562347181	562347181	1	734491496	1612113906	1612113963	1612114063
963720791	963720791	1	0	1612182663	1612182801	1612248404
991760378	991760378	1	0	1637659961	1640447314	1641034889
492790642	492790642	1	0	1615037810	1619799672	1631372793
963631950	963631950	1	0	1619506138	1633301476	1633301476
982867773	982867773	1	0	1617980264	1617980265	1617980265
744381517	744381517	1	0	1628765020	0	1628765089
878536603	878536603	1	0	1630818024	1630969878	1641094190
1049044656	1049044656	1	1369830596	1612185791	1619178805	1619178805
1143623404	1143623404	1	1161133850	1612239121	1626942407	1636272023
431631057	431631057	1	3544300140	1612240319	1625983675	1625983675
694730026	694730026	1	0	1629772525	1638522332	1638889549
817617382	817617382	1	3453115776	1615289814	1626356602	1626356647
701482943	701482943	1	897793609	1612251409	1615017885	1615017885
937345367	937345367	1	0	1612417268	1612919133	1625718352
797938127	797938127	1	2101548927	1612594075	1627547200	1627777445
834482928	834482928	1	0	1627867176	1627983774	1628596949
1012323135	1012323135	1	2432115441	1612618440	1643372054	1644387375
773408734	773408734	1	0	1627110137	1627776521	1636118855
905596676	905596676	1	1415216160	1612622813	1628986617	1628986617
719331809	719331809	1	0	1626233601	1626237182	1626237182
614816432	614816432	1	0	1623590736	1644070826	1644421473
974979120	974979120	1	0	1629879664	1630144849	1630639179
1057920248	1057920248	1	0	1623645413	0	1639271137
819784875	819784875	1	2023166787	1612675719	1625285624	1641089810
286062957	286062957	1	2023166787	1612676358	1616756862	1631362344
961325748	961325748	1	0	1616244220	1616402160	1616402160
593994738	593994738	1	0	1625701443	1625731292	1625834342
1018752584	1018752584	1	1247827462	1612695512	1612708027	1612710092
578758414	578758414	1	785883836	1617431093	1627636567	1640859614
902108531	902108531	1	0	1622562173	1624337071	1627303247
979747636	979747636	1	0	1629036010	1629293989	1641101202
820663680	820663680	1	0	1642773749	0	1643164413
698393583	698393583	1	1175386909	1619154222	1619243067	1625239058
883412795	883412795	1	1247827462	1612753556	0	1612753634
801253494	801253494	1	1192634309	1627802436	1627806522	1627806793
763810230	763810230	1	0	1616827232	1616925646	1616926001
737831348	737831348	1	3179385718	1612776585	1644402339	1644422046
180318638	180318638	1	348374039	1626514320	1627731523	1636805040
545281965	545281965	1	1069991051	1617959737	1618753384	1619857025
1094781052	1094781052	1	0	1616594603	1623550937	1624750926
690495798	690495798	1	1536318533	1612777638	1625492437	1627186223
597494428	597494428	1	0	1627102865	1627183750	1627183954
823281671	823281671	1	0	1640608987	0	1641099933
707308736	707308736	1	1069991051	1620564811	1620969071	1623561904
1087036007	1087036007	1	2971483039	1612784198	1612788678	1613292706
1067849569	1067849569	1	0	1627722523	1627725356	1641098762
2087922597	2087922597	1	0	1616594614	0	1616594614
748399808	748399808	1	2432115441	1622891140	1623135924	1623219039
191198971	191198971	1	1092983463	1618551519	1619091945	1619091945
757273151	757273151	1	0	1615783151	1615785541	1615807911
929868912	929868912	1	0	1612793309	1613188404	1613188502
1151476341	1151476341	1	1830035021	1620474757	1620474801	1620474801
834920191	834920191	1	0	1626710075	1630078393	1640997648
205692633	205692633	1	0	1624683661	0	1624683661
456877696	456877696	1	2503000495	1623591389	1632962057	1638497211
726184390	726184390	1	0	1629291452	1629335457	1629372754
457895653	457895653	1	0	1612973137	1620095602	1620371491
1033231769	1033231769	1	1257446737	1612973266	1613016054	1613016425
1082028628	1082028628	1	0	1624598852	1637589640	1641099762
857017241	857017241	1	0	1632048303	1632187488	1641098014
583546026	583546026	1	2659348757	1613106579	1613311256	1613311523
947921259	947921259	1	0	1630725355	0	1640951136
869543467	869543467	1	0	1632668585	0	1632669174
1027214887	1027214887	1	0	1613409068	1613567890	1613567891
758652565	758652565	1	0	1627795779	1637498426	1637673233
561265550	561265550	1	2369928972	1613133170	1641095222	1641095222
698738034	698738034	1	0	1624023088	1624023162	1626497701
893943546	893943546	1	0	1629104327	1629104643	1632191089
341519667	341519667	1	1679440589	1613194462	1613571570	1616388258
818653129	818653129	1	0	1614863549	1615008088	1615008089
640284521	640284521	1	3296156750	1617120757	0	1626948659
1023271411	1023271411	1	0	1618687841	1618687979	1628938216
964666846	964666846	1	0	1634363839	1634364249	1634364249
375484980	375484980	1	1577264495	1631635125	1631864395	1633267869
2606519667	2606519667	1	0	1613194618	0	1613194618
938322029	938322029	1	46121968	1628939590	0	1630457516
1085890320	1085890320	1	3282827064	1618722924	1641039341	1641101777
883640949	883640949	1	0	1624349428	1629598463	1641100520
960851146	960851146	1	1247827462	1613218762	1625972362	1625972362
866120256	866120256	1	0	1627655666	1627656466	1627656466
1022327980	1022327980	1	1248385466	1613223767	1613224104	1613910280
533978080	533978080	1	0	1629641459	1629877729	1635389230
933259161	933259161	1	0	1626514403	1626689629	1641101803
241403685	241403685	1	1751455741	1616347643	1628612490	1639967107
1130363079	1130363079	1	1751455741	1613282221	1628612605	1628612605
778675168	778675168	1	1751455741	1613288239	1617595733	1617609729
1084126934	1084126934	1	0	1627735971	1641008769	1641008769
1070683138	1070683138	1	1982549356	1620992641	1621857084	1631424286
221890485	221890485	1	1476264878	1641220809	1641220834	1644055143
681382392	681382392	1	0	1629299284	1629797249	1632910723
834862408	834862408	1	2761921238	1613298904	1624776807	1624776807
792676659	792676659	1	392258180	1618928020	1618928137	1623555485
868979492	868979492	1	0	1617035844	1617200667	1617205711
663123777	663123777	1	2498166830	1613300033	1620209808	1620222249
854544686	854544686	1	0	1613312558	1615905198	1617114295
468925104	468925104	1	0	1634957739	1635949343	1641100733
330396338	330396338	1	0	1614693115	0	1636887906
642602890	642602890	1	0	1629561833	1629567110	1629567110
909608860	909608860	1	0	1619436449	1625893477	1631444873
457968395	457968395	1	48267789	1621600334	1634957792	1641101686
991075145	991075145	1	0	1629381037	1629653706	1629653706
1063256692	1063256692	1	2497063953	1613382943	1616308463	1631245163
984245873	984245873	1	360074610	1629380923	1629732325	1631283200
637723078	637723078	1	2497063953	1613382985	1613395387	1613395388
797085940	797085940	1	0	1634220917	1643940698	1644422412
698292110	698292110	1	1751455741	1613383972	1613384717	1613384718
787327303	787327303	1	0	1613475389	1613991636	1613991637
1054364913	1054364913	1	0	1627881211	1644394756	1644421145
686981715	686981715	1	0	1633521374	1633521463	1641098188
215936558	215936558	1	2432115441	1613613211	1613635360	1613872913
372476577	372476577	1	0	1624532020	1626511698	1626518610
1085715351	1085715351	1	0	1613639409	1620109965	1624543723
965949349	965949349	1	0	1616337066	1616502931	1616503378
173637579	173637579	1	0	1613734868	1629867822	1641101742
752125712	752125712	1	0	1631635119	0	1641101554
533374656	533374656	1	0	1622087393	1622087524	1622087547
884512210	884512210	1	0	1613734875	1641056378	1641101897
648718043	648718043	1	0	1639972514	1639999224	1640968224
370368445	370368445	1	0	1629620908	1629811264	1629900518
653351576	653351576	1	0	1632674477	1632674585	1632674585
961685142	961685142	1	0	1613734876	1630071165	1633056390
844025189	844025189	1	0	1633579887	0	1633579911
794233199	794233199	1	2477224077	1613734877	1613985653	1614769673
891080247	891080247	1	0	1640005814	1640006530	1640006530
937015854	937015854	1	0	1627702441	1627720580	1633308873
734432034	734432034	1	0	1633427368	1633576624	1633577606
1103500517	1103500517	1	2569481105	1617112083	1629468378	1641100749
370415228	370415228	1	0	1613735559	1613740176	1613959900
791618702	791618702	1	0	1642214244	1642215715	1642215715
1017849373	1017849373	1	2432115441	1613992815	1614067128	1614067722
1080097957	1080097957	1	0	1613737959	1616821767	1616821769
705515499	705515499	1	0	1621778009	1630680708	1630682539
798816556	798816556	1	0	1623637130	1623644599	1623645487
1036502258	1036502258	1	0	1613742750	1613829238	1613829239
1036964594	1036964594	1	3340811662	1617980686	1617981099	1617981101
213103363	213103363	1	0	1630003911	0	1630472174
893231990	893231990	1	0	1613831078	1617452286	1617452286
387275727	387275727	1	0	1628149269	1628159818	1628161216
936273772	936273772	1	0	1628692767	1629299158	1629299357
697984902	697984902	1	0	1613903668	1614433973	1614959646
859684602	859684602	1	0	1613905111	1613906366	1617549292
966789665	966789665	1	0	1627837405	1631490758	1641101096
1043066463	1043066463	1	1662978898	1620562720	1620568394	1620572585
1025823045	1025823045	1	0	1613914866	1618662285	1618662286
716659123	716659123	1	0	1613952710	1621007802	1621047425
557651619	557651619	1	0	1613970589	1627303342	1639921898
927213308	927213308	1	0	1628409817	1628415870	1628503531
661096754	661096754	1	2432115441	1614169973	0	1639131734
855787624	855787624	1	0	1634745276	1634913693	1634994934
1141587992	1141587992	1	707794239	1616852923	1616856233	1616856234
950534986	950534986	1	0	1617425064	1617524297	1617524297
1030349094	1030349094	1	0	1614961444	0	1621094676
959111665	959111665	1	0	1637586596	1640351143	1641874296
964673245	964673245	1	0	1631635121	1632060853	1640275108
689467078	689467078	1	0	1619546207	1619546479	1629093991
678346508	678346508	1	0	1614170645	1614268573	1614268573
399019763	399019763	1	0	1614216043	1614223738	1614223738
738678781	738678781	1	0	1614216052	1614223761	1614223762
130214040	130214040	1	0	1614216063	1615796982	1615796983
916896443	916896443	1	0	1614216084	1618746460	1618746460
304244845	304244845	1	0	1632814459	0	1633485112
1035988533	1035988533	1	2653944321	1614216085	0	1614216089
963462779	963462779	1	0	1624683977	1624684756	1624791560
570842496	570842496	1	0	1628582534	1628585211	1628675355
258346643	258346643	1	0	1614216092	0	1621240656
836869535	836869535	1	0	1616027737	1639466913	1640253596
892938280	892938280	1	0	1616305388	1616379800	1616379800
1051037336	1051037336	1	0	1614216434	1614276066	1614350512
663405130	663405130	1	0	1616594607	1617397837	1618364642
1073251613	1073251613	1	1912961971	1618106650	0	1618109990
923195843	923195843	1	0	1614222681	1615728458	1616904812
214104484	214104484	1	0	1614333049	1614441711	1614441711
863340516	863340516	1	0	1629350979	1629351132	1629351132
1046111361	1046111361	1	0	1628826450	1628854364	1628854708
344766224	344766224	1	928384703	1629299199	1629300204	1629300659
666212344	666212344	1	2587770840	1615202312	1618593783	1631425234
920987154	920987154	1	0	1614335839	1615711499	1615711500
568624148	568624148	1	0	1615883761	1618057022	1621501270
914225148	914225148	1	0	1616287896	1639988495	1641034455
706484627	706484627	1	0	1629380960	1629652653	1630118760
876527445	876527445	1	0	1614340408	1614340734	1614340735
649023011	649023011	1	0	1615113661	1623043146	1630462417
788599438	788599438	1	0	1614616813	1628551477	1641084449
850848559	850848559	1	0	1623646043	1627197619	1631063269
389995838	389995838	1	0	1614691376	1614691424	1614691424
738101127	738101127	1	0	1614691385	1627530423	1641098798
204253425	204253425	1	2279641026	1616594605	1638920893	1641437386
834766689	834766689	1	0	1614691391	0	1614696154
1154794130	1154794130	1	1679260242	1618274476	1618277860	1619064324
801475385	801475385	1	0	1631537259	1632205206	1641036666
1030776883	1030776883	1	0	1614691398	1641101385	1641101401
851115630	851115630	1	0	1629349431	1629554021	1629554021
770925037	770925037	1	2689609005	1620192709	1628436702	1629517396
870281248	870281248	1	0	1614691400	1628159387	1634477338
1005777900	1005777900	1	1192634309	1631458490	0	1631458490
1040344799	1040344799	1	0	1614692341	1614692457	1614693303
1080483509	1080483509	1	0	1614692772	1628740828	1641100166
1017778665	1017778665	1	0	1618674183	1628521398	1641056303
1053029493	1053029493	1	1196971549	1614863535	0	1644415371
910662346	910662346	1	0	1633146149	1633266419	1641100594
1065679797	1065679797	1	0	1614863537	1627637766	1629605493
973290643	973290643	1	0	1628758355	0	1628758935
1012934890	1012934890	1	0	1633175760	1633176419	1633176419
392425851	392425851	1	0	1614863552	0	1627908262
1049393981	1049393981	1	0	1637284711	1637284728	1637290451
2163992124	2163992124	1	0	1614863607	0	1614863607
775393212	775393212	1	0	1634236878	0	1641046183
173992124	173992124	1	0	1614863615	1615880850	1631444820
112532079	112532079	1	0	1624939087	0	1624939094
694103505	694103505	1	0	1624411127	0	1641015484
741106001	741106001	1	0	1614930205	0	1614930208
682277465	682277465	1	0	1615037812	1624545817	1631442784
960118125	960118125	1	0	1629124880	1629211756	1629283634
729583941	729583941	1	209699028	1640440877	1641226131	1642089942
883412498	883412498	1	0	1615037980	1630340719	1630351141
521749525	521749525	1	0	1615106394	1616824333	1616838167
715143743	715143743	1	0	1615108639	1617881959	1631447679
696394703	696394703	1	0	1629598355	0	1640416218
725994868	725994868	1	0	1615205499	1618749583	1626881283
331801055	331801055	1	0	1615206402	1637385029	1641101759
833151179	833151179	1	0	1615289733	1626017137	1626356206
983118272	983118272	1	1763039059	1641317707	1641367278	1644412802
872407170	872407170	1	0	1633100079	1633349882	1641100988
699026071	699026071	1	0	1626490385	1627575900	1628484275
571827496	571827496	1	0	1624683749	0	1636859936
818097669	818097669	1	0	1615289862	1616236275	1616238212
369881299	369881299	1	2784469783	1618580553	1627449865	1641031383
558024478	558024478	1	0	1615381905	1615989069	1616582918
1016847381	1016847381	1	0	1639295245	1639751963	1640867459
769010522	769010522	1	0	1625828090	1626270206	1626270206
1151717961	1151717961	1	2775604346	1615382151	1643894012	1644422413
599692897	599692897	1	0	1630414255	1637424070	1640963136
526168763	526168763	1	2587770840	1615382157	1619617066	1620013510
801657532	801657532	1	2685890143	1623166251	1623167204	1623167204
921541095	921541095	1	0	1627911695	1634965922	1640966588
4173694676	4173694676	1	0	1615386187	0	1615386188
805718837	805718837	1	0	1626568259	1627313452	1627315658
283694676	283694676	1	0	1615386189	1633854702	1634886974
965871020	965871020	1	0	1615544094	1615544441	1615544442
876621141	876621141	1	0	1629720051	1633528268	1633529149
693615846	693615846	1	0	1616300884	1616301583	1631444441
796446710	796446710	1	0	1628409764	1628414587	1628759156
652616061	652616061	1	0	1628683820	0	1628767913
972735908	972735908	1	0	1615608967	1616202410	1627426835
339713307	339713307	1	0	1630241441	1630241616	1630241616
1027561278	1027561278	1	599814767	1615632155	1636696387	1644421497
677876573	677876573	1	1536419465	1641219790	1641220229	1641258630
